store_nbr,family,rmsle,rmse,mae,train_days,val_days,test_days
43,HOME AND KITCHEN II,0.4258205967223024,7.729290749083707,6.451612903225806,1642,31,15
43,HOME APPLIANCES,0.27837460660000923,0.4016096644512494,0.16129032258064516,1642,31,15
43,HOME CARE,0.23368667672834884,70.86584326694691,49.45161290322581,1642,31,15
43,LADIESWEAR,0.0,0.0,0.0,1642,31,15
43,LAWN AND GARDEN,0.7692235849451862,7.812314513927107,6.387096774193548,1642,31,15
43,LINGERIE,0.7452035952073043,2.250447984076117,1.2580645161290323,1642,31,15
43,"LIQUOR,WINE,BEER",0.9094696682047976,89.26726814062545,62.83870967741935,1642,31,15
43,MAGAZINES,0.9559635694696728,3.2128773156099952,2.5161290322580645,1642,31,15
43,MEATS,0.1808616470052287,40.26273450108089,30.14829032258065,1642,31,15
43,PERSONAL CARE,0.2464645477283014,81.31876742477023,63.25806451612903,1642,31,15
43,PET SUPPLIES,0.5565242132459215,2.341766633920198,1.8064516129032258,1642,31,15
43,PLAYERS AND ELECTRONICS,1.0734023687265437,3.03740126615054,2.2580645161290325,1642,31,15
43,POULTRY,0.16204061846587486,43.5419630959058,34.13816483870968,1642,31,15
43,PREPARED FOODS,0.4574087063000446,69.40804546118508,51.09022580645161,1642,31,15
43,PRODUCE,0.17870294475463933,217.5142689380452,184.8947677419355,1642,31,15
43,SCHOOL AND OFFICE SUPPLIES,0.891477241345919,4.925247660385113,4.387096774193548,1642,31,15
43,SEAFOOD,0.6480800539480107,1.5760301290717558,0.9354838709677419,1642,31,15
44,AUTOMOTIVE,0.4990435494949007,10.072319142244542,8.03225806451613,1642,31,15
44,BABY CARE,0.0,0.0,0.0,1642,31,15
44,BEAUTY,0.44854583464608366,7.4357462692486465,6.0,1642,31,15
44,BEVERAGES,0.19404166227815708,2223.8905316526248,1684.0645161290322,1642,31,15
44,BOOKS,0.3412129233268826,0.5388159060803247,0.22580645161290322,1642,31,15
44,BREAD/BAKERY,0.14165620405533724,255.36395077633176,207.4668064516129,1642,31,15
44,CELEBRATION,0.5971485743272495,24.46656705027917,17.0,1642,31,15
44,CLEANING,0.14665912927468996,462.3814930998972,329.6774193548387,1642,31,15
44,DAIRY,0.07910284522471532,240.3448463381113,185.51612903225808,1642,31,15
44,DELI,0.17708796299568058,97.02685199701995,78.99290322580647,1642,31,15
44,EGGS,0.10227757836360157,69.56709455742198,50.354838709677416,1642,31,15
44,FROZEN FOODS,0.1219454863822834,61.23230482268401,49.86061290322582,1642,31,15
44,GROCERY I,0.13267474411970354,1556.030205362351,1048.0,1642,31,15
44,GROCERY II,0.32439023944865963,32.47430746238155,27.032258064516128,1642,31,15
44,HARDWARE,0.6761055415267079,4.095631031768742,3.161290322580645,1642,31,15
44,HOME AND KITCHEN I,0.5996400946539541,98.80250747764941,71.6774193548387,1642,31,15
44,HOME AND KITCHEN II,0.24935865858114523,28.46276571695141,23.483870967741936,1642,31,15
44,HOME APPLIANCES,0.8713123369419871,1.857851690320249,1.5806451612903225,1642,31,15
44,HOME CARE,0.20199993958091333,209.44296321125157,161.58064516129033,1642,31,15
44,LADIESWEAR,0.47102939555852424,13.095185029916221,10.451612903225806,1642,31,15
44,LAWN AND GARDEN,0.5119429448886756,12.395368541932209,10.290322580645162,1642,31,15
44,LINGERIE,0.9503359927248014,9.212544042876294,6.612903225806452,1642,31,15
44,"LIQUOR,WINE,BEER",0.1768018377556109,60.57093948154857,47.67741935483871,1642,31,15
44,MAGAZINES,0.564945839848031,13.183567484292832,10.64516129032258,1642,31,15
44,MEATS,0.11910909985187637,127.85802412729893,88.80751612903227,1642,31,15
44,PERSONAL CARE,0.3347654134803241,224.37921529870925,180.74193548387098,1642,31,15
